Participant,Trial,Temperature,Duration,Direction,FeltThermal,FeltMotion,FeltDirection,ThermalMatch,DirectionMatch
5,129,9,2.0,1,1,0,1,1,1
5,130,-15,1.0,0,-1,0,0,1,1
5,131,-15,2.0,1,-1,1,1,1,1
5,132,9,2.0,1,1,1,1,1,1
5,133,9,2.0,1,1,0,1,1,1
5,134,0,1.0,0,0,1,0,1,1
5,135,9,2.0,0,1,0,0,1,1
5,136,-15,1.0,0,-1,1,0,1,1
5,137,9,0.1,1,1,1,1,1,1
5,138,9,1.0,0,1,1,0,1,1
5,139,0,2.0,1,0,0,1,1,1
5,140,0,0.1,1,0,1,1,1,1
5,141,-15,0.1,1,-1,1,1,1,1
5,142,-15,2.0,1,-1,0,1,1,1
5,143,9,2.0,1,1,1,1,1,1
5,144,-15,2.0,1,-1,0,1,1,1
5,145,-15,1.0,1,-1,1,1,1,1
5,146,9,1.0,1,1,1,1,1,1
5,147,-15,0.1,0,-1,1,0,1,1
5,148,0,1.0,1,0,1,1,1,1
5,149,-15,1.0,1,-1,1,1,1,1
5,150,0,2.0,1,0,1,1,1,1
5,151,0,0.1,1,0,1,1,1,1
5,152,9,1.0,1,1,1,1,1,1
5,153,-15,1.0,1,-1,1,1,1,1
5,154,-15,1.0,0,-1,1,0,1,1
5,155,0,2.0,0,0,0,0,1,1
5,156,0,1.0,0,0,1,0,1,1
5,157,-15,0.1,1,-1,1,1,1,1
5,158,0,2.0,0,0,1,0,1,1
5,159,9,0.1,0,1,1,0,1,1
5,160,0,1.0,0,0,0,0,1,1
5,161,9,2.0,0,1,1,0,1,1
5,163,9,1.0,1,1,1,1,1,1
5,164,-15,2.0,0,-1,1,0,1,1
5,165,9,2.0,1,1,1,1,1,1
5,166,-15,1.0,1,-1,1,1,1,1
5,168,-15,1.0,1,-1,0,1,1,1
5,169,-15,0.1,1,-1,1,1,1,1
5,170,0,2.0,1,0,1,1,1,1
5,171,9,0.1,0,1,1,0,1,1
5,172,0,0.1,0,0,1,0,1,1
5,173,0,0.1,0,0,1,0,1,1
5,174,-15,2.0,0,-1,1,0,1,1
5,175,9,1.0,0,1,1,0,1,1
5,176,9,1.0,1,1,1,1,1,1
5,177,-15,1.0,1,-1,1,1,1,1
5,178,-15,1.0,1,-1,1,1,1,1
5,179,9,2.0,0,1,1,0,1,1
5,180,9,0.1,0,1,1,0,1,1
