Participant,Trial,Temperature,Duration,Direction,FeltThermal,FeltMotion,FeltDirection,ThermalMatch,DirectionMatch
4,116,0,2.0,1,0,1,1,1,1
4,117,-15,1.0,1,-1,1,1,1,1
4,118,9,2.0,0,1,1,0,1,1
4,119,-15,2.0,0,-1,1,0,1,1
4,120,-15,2.0,1,-1,1,1,1,1
4,122,-15,2.0,0,-1,1,0,1,1
4,123,0,0.1,1,0,1,1,1,1
4,124,9,1.0,1,1,1,1,1,1
4,125,0,0.1,0,0,1,0,1,1
4,126,-15,2.0,1,-1,1,1,1,1
4,128,0,2.0,1,0,1,1,1,1
4,129,-15,1.0,1,-1,1,1,1,1
4,130,9,0.1,1,1,1,1,1,1
4,131,9,1.0,0,1,1,0,1,1
4,132,0,1.0,0,0,1,0,1,1
4,133,9,0.1,0,1,1,0,1,1
4,134,9,2.0,0,1,1,0,1,1
4,136,0,2.0,0,0,1,0,1,1
4,137,0,0.1,1,0,1,1,1,1
4,138,0,2.0,1,0,1,1,1,1
4,139,9,1.0,0,1,1,0,1,1
4,140,0,2.0,1,0,1,1,1,1
4,141,-15,2.0,1,-1,1,1,1,1
4,142,-15,1.0,0,-1,1,0,1,1
4,143,-15,2.0,1,-1,1,1,1,1
4,144,0,0.1,0,0,1,0,1,1
4,145,9,0.1,1,1,1,1,1,1
4,146,0,1.0,0,0,1,0,1,1
4,147,0,1.0,0,0,1,0,1,1
4,148,-15,1.0,0,-1,1,0,1,1
4,150,0,2.0,0,0,1,0,1,1
4,151,-15,2.0,1,-1,1,1,1,1
4,152,0,1.0,1,0,1,1,1,1
4,153,0,2.0,1,0,1,1,1,1
4,154,-15,1.0,1,-1,1,1,1,1
4,155,9,1.0,1,1,1,1,1,1
4,156,-15,0.1,1,-1,1,1,1,1
4,157,0,0.1,0,0,1,0,1,1
4,158,-15,2.0,0,-1,1,0,1,1
4,159,0,0.1,1,0,1,1,1,1
4,161,9,1.0,0,1,1,0,1,1
4,162,0,1.0,1,0,1,1,1,1
4,163,0,2.0,0,0,1,0,1,1
4,164,0,0.1,0,0,1,0,1,1
4,165,0,1.0,1,0,1,1,1,1
4,166,9,0.1,0,1,1,0,1,1
4,167,-15,1.0,1,-1,1,1,1,1
4,168,-15,1.0,1,-1,1,1,1,1
4,169,-15,2.0,0,-1,1,0,1,1
4,170,0,2.0,1,0,1,1,1,1
4,171,0,0.1,1,0,1,1,1,1
4,172,9,0.1,0,1,1,0,1,1
4,173,-15,1.0,0,-1,1,0,1,1
4,174,0,0.1,0,0,1,0,1,1
4,175,0,2.0,0,0,1,0,1,1
4,176,-15,0.1,0,-1,1,0,1,1
4,177,9,0.1,1,1,1,1,1,1
4,178,-15,2.0,1,-1,1,1,1,1
4,179,9,2.0,0,1,1,0,1,1
4,180,0,2.0,1,0,1,1,1,1
