Participant,Trial,Temperature,Duration,Direction,FeltThermal,numLocation,extraLocations,ThermalMatch,NumMatch,DirectionMatch,Location,FeltLocation,Displacement
1,99,9,0.5,1,1,3,,1,1,1,1,0.0,0.0
1,99,9,0.5,1,1,3,,1,1,1,2,0.2138889,0.2138889
1,99,9,0.5,1,1,3,,1,1,1,3,1.0,0.0
1,100,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
1,100,9,0.5,0,1,3,,1,1,1,2,0.9111111,0.08888890000000005
1,100,9,0.5,0,1,3,,1,1,1,3,0.0,0.0
1,101,-15,0.25,1,-1,3,,1,1,1,1,0.0,0.0
1,101,-15,0.25,1,-1,3,,1,1,1,2,0.3248611,0.3248611
1,101,-15,0.25,1,-1,3,,1,1,1,3,1.0,0.0
1,102,9,0.1,0,1,3,,1,1,1,1,1.0,0.0
1,102,9,0.1,0,1,3,,1,1,1,2,0.6970834,0.3029166
1,102,9,0.1,0,1,3,,1,1,1,3,0.0,0.0
1,103,-15,0.1,0,-1,3,,1,1,1,1,1.0,0.0
1,103,-15,0.1,0,-1,3,,1,1,1,2,0.5943056,0.4056944
1,103,-15,0.1,0,-1,3,,1,1,1,3,0.0,0.0
1,104,9,0.1,0,1,3,,1,1,1,1,0.9943056,0.005694399999999988
1,104,9,0.1,0,1,3,,1,1,1,2,0.7276389,0.2723611
1,104,9,0.1,0,1,3,,1,1,1,3,0.0,0.0
1,105,0,0.25,1,0,3,,1,1,1,1,0.0,0.0
1,105,0,0.25,1,0,3,,1,1,1,2,0.0,0.0
1,105,0,0.25,1,0,3,,1,1,1,3,1.0,0.0
1,106,9,0.1,1,1,3,,1,1,1,1,0.0,0.0
1,106,9,0.1,1,1,3,,1,1,1,2,0.2665278,0.2665278
1,106,9,0.1,1,1,3,,1,1,1,3,1.0,0.0
1,107,-15,0.5,1,-1,3,,1,1,1,1,0.0,0.0
1,107,-15,0.5,1,-1,3,,1,1,1,2,0.0,0.0
1,107,-15,0.5,1,-1,3,,1,1,1,3,1.0,0.0
1,108,-15,0.5,1,-1,3,,1,1,1,1,0.0,0.0
1,108,-15,0.5,1,-1,3,,1,1,1,2,0.0,0.0
1,108,-15,0.5,1,-1,3,,1,1,1,3,1.0,0.0
1,110,-15,0.1,1,-1,3,,1,1,1,1,0.0,0.0
1,110,-15,0.1,1,-1,3,,1,1,1,2,0.3833333,0.3833333
1,110,-15,0.1,1,-1,3,,1,1,1,3,1.0,0.0
1,111,9,0.1,1,1,3,,1,1,1,1,0.0,0.0
1,111,9,0.1,1,1,3,,1,1,1,2,0.2276389,0.2276389
1,111,9,0.1,1,1,3,,1,1,1,3,1.0,0.0
1,112,0,0.5,1,0,3,,1,1,1,1,0.0,0.0
1,112,0,0.5,1,0,3,,1,1,1,2,0.0,0.0
1,112,0,0.5,1,0,3,,1,1,1,3,1.0,0.0
1,113,9,0.25,0,1,3,,1,1,1,1,1.0,0.0
1,113,9,0.25,0,1,3,,1,1,1,2,0.6859723,0.3140277
1,113,9,0.25,0,1,3,,1,1,1,3,0.0,0.0
1,114,9,0.1,0,1,3,,1,1,1,1,1.0,0.0
1,114,9,0.1,0,1,3,,1,1,1,2,0.6998612,0.30013880000000004
1,114,9,0.1,0,1,3,,1,1,1,3,0.0,0.0
1,115,-15,0.5,1,-1,3,,1,1,1,1,0.0,0.0
1,115,-15,0.5,1,-1,3,,1,1,1,2,0.0,0.0
1,115,-15,0.5,1,-1,3,,1,1,1,3,1.0,0.0
1,116,0,0.1,1,0,3,,1,1,1,1,0.0,0.0
1,116,0,0.1,1,0,3,,1,1,1,2,0.3720834,0.3720834
1,116,0,0.1,1,0,3,,1,1,1,3,1.0,0.0
1,117,-15,0.25,1,-1,3,,1,1,1,1,0.0,0.0
1,117,-15,0.25,1,-1,3,,1,1,1,2,0.4720834,0.4720834
1,117,-15,0.25,1,-1,3,,1,1,1,3,1.0,0.0
1,118,9,0.1,1,1,3,,1,1,1,1,0.0,0.0
1,118,9,0.1,1,1,3,,1,1,1,2,0.4193056,0.4193056
1,118,9,0.1,1,1,3,,1,1,1,3,1.0,0.0
1,119,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
1,119,9,0.5,0,1,3,,1,1,1,2,1.0,0.0
1,119,9,0.5,0,1,3,,1,1,1,3,0.0,0.0
1,120,9,0.25,1,1,3,,1,1,1,1,0.0,0.0
1,120,9,0.25,1,1,3,,1,1,1,2,0.0,0.0
1,120,9,0.25,1,1,3,,1,1,1,3,1.0,0.0
1,121,9,0.25,0,1,3,,1,1,1,1,1.0,0.0
1,121,9,0.25,0,1,3,,1,1,1,2,0.5470834,0.4529166
1,121,9,0.25,0,1,3,,1,1,1,3,0.0,0.0
1,122,-15,0.1,0,-1,3,,1,1,1,1,0.9944444,0.005555599999999994
1,122,-15,0.1,0,-1,3,,1,1,1,2,0.7220834,0.27791659999999996
1,122,-15,0.1,0,-1,3,,1,1,1,3,0.0,0.0
1,123,0,0.1,1,0,3,,1,1,1,1,0.0,0.0
1,123,0,0.1,1,0,3,,1,1,1,2,0.33875,0.33875
1,123,0,0.1,1,0,3,,1,1,1,3,1.0,0.0
1,124,-15,0.25,0,-1,3,,1,1,1,1,1.0,0.0
1,124,-15,0.25,0,-1,3,,1,1,1,2,1.0,0.0
1,124,-15,0.25,0,-1,3,,1,1,1,3,0.0,0.0
1,125,-15,0.25,0,-1,3,,1,1,1,1,1.0,0.0
1,125,-15,0.25,0,-1,3,,1,1,1,2,1.0,0.0
1,125,-15,0.25,0,-1,3,,1,1,1,3,0.0,0.0
1,126,0,0.1,1,0,3,,1,1,1,1,0.0,0.0
1,126,0,0.1,1,0,3,,1,1,1,2,0.3498611,0.3498611
1,126,0,0.1,1,0,3,,1,1,1,3,0.9970834,0.002916600000000047
1,127,0,0.5,0,0,3,,1,1,1,1,1.0,0.0
1,127,0,0.5,0,0,3,,1,1,1,2,1.0,0.0
1,127,0,0.5,0,0,3,,1,1,1,3,0.0,0.0
1,128,-15,0.1,1,-1,3,,1,1,1,1,0.0,0.0
1,128,-15,0.1,1,-1,3,,1,1,1,2,0.5194445,0.5194445
1,128,-15,0.1,1,-1,3,,1,1,1,3,1.0,0.0
1,129,0,0.5,0,0,3,,1,1,1,1,1.0,0.0
1,129,0,0.5,0,0,3,,1,1,1,2,1.0,0.0
1,129,0,0.5,0,0,3,,1,1,1,3,0.0,0.0
1,130,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
1,130,9,0.5,0,1,3,,1,1,1,2,1.0,0.0
1,130,9,0.5,0,1,3,,1,1,1,3,0.0,0.0
1,131,0,0.1,0,0,3,,1,1,1,1,0.98875,0.011249999999999982
1,131,0,0.1,0,0,3,,1,1,1,2,0.4331945,0.5668055000000001
1,131,0,0.1,0,0,3,,1,1,1,3,0.0,0.0
1,132,0,0.5,0,0,3,,1,1,1,1,1.0,0.0
1,132,0,0.5,0,0,3,,1,1,1,2,1.0,0.0
1,132,0,0.5,0,0,3,,1,1,1,3,0.0,0.0
1,133,-15,0.1,0,-1,3,,1,1,1,1,1.0,0.0
1,133,-15,0.1,0,-1,3,,1,1,1,2,0.9305556,0.06944439999999996
1,133,-15,0.1,0,-1,3,,1,1,1,3,0.0,0.0
1,134,0,0.1,1,0,3,,1,1,1,1,0.0,0.0
1,134,0,0.1,1,0,3,,1,1,1,2,0.2081945,0.2081945
1,134,0,0.1,1,0,3,,1,1,1,3,1.0,0.0
1,135,0,0.5,1,0,3,,1,1,1,1,0.0,0.0
1,135,0,0.5,1,0,3,,1,1,1,2,0.0,0.0
1,135,0,0.5,1,0,3,,1,1,1,3,1.0,0.0
1,136,-15,0.25,0,-1,3,,1,1,1,1,1.0,0.0
1,136,-15,0.25,0,-1,3,,1,1,1,2,0.7970834,0.2029166
1,136,-15,0.25,0,-1,3,,1,1,1,3,0.0,0.0
