Participant,Trial,Temperature,Duration,Direction,FeltThermal,numLocation,extraLocations,ThermalMatch,NumMatch,DirectionMatch,Location,FeltLocation,Displacement
11,48,-15,0.1,1,-1,3,,1,1,1,2,0.1735713,0.1735713
11,48,-15,0.1,1,-1,3,,1,1,1,3,0.8262621,0.1737379
11,49,-15,0.1,1,-1,3,,1,1,1,1,0.3708017,0.3708017
11,49,-15,0.1,1,-1,3,,1,1,1,2,0.3708017,0.3708017
11,49,-15,0.1,1,-1,3,,1,1,1,3,0.8242288,0.17577120000000002
11,50,0,0.25,0,0,3,,1,1,1,1,0.9136941,0.08630590000000005
11,50,0,0.25,0,0,3,,1,1,1,2,0.9136941,0.08630590000000005
11,50,0,0.25,0,0,3,,1,1,1,3,0.0800393,0.0800393
11,51,-15,0.25,0,-1,3,,1,1,1,1,0.9380938,0.06190620000000002
11,51,-15,0.25,0,-1,3,,1,1,1,2,0.9380938,0.06190620000000002
11,51,-15,0.25,0,-1,3,,1,1,1,3,0.104439,0.104439
11,52,-15,0.5,1,-1,3,,1,1,1,1,0.09223894,0.09223894
11,52,-15,0.5,1,-1,3,,1,1,1,2,0.09223894,0.09223894
11,52,-15,0.5,1,-1,3,,1,1,1,3,0.9502938,0.049706200000000034
11,53,9,0.5,0,1,3,,1,1,1,1,0.9319942,0.0680058
11,53,9,0.5,0,1,3,,1,1,1,2,0.9319942,0.0680058
11,53,9,0.5,0,1,3,,1,1,1,3,0.09630563,0.09630563
11,54,9,0.5,1,1,3,,1,1,1,1,0.05767299,0.05767299
11,54,9,0.5,1,1,3,,1,1,1,2,0.05767299,0.05767299
11,54,9,0.5,1,1,3,,1,1,1,3,0.8892949,0.1107051
11,55,0,0.5,1,0,3,,1,1,1,1,0.02513994,0.02513994
11,55,0,0.5,1,0,3,,1,1,1,2,0.02513994,0.02513994
11,55,0,0.5,1,0,3,,1,1,1,3,0.9401271,0.05987290000000001
11,56,9,0.25,1,1,3,,1,1,1,1,0.02920663,0.02920663
11,56,9,0.25,1,1,3,,1,1,1,2,0.5151663,0.5151663
11,56,9,0.25,1,1,3,,1,1,1,3,0.9462271,0.05377290000000001
11,57,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
11,57,9,0.5,0,1,3,,1,1,1,2,1.0,0.0
11,57,9,0.5,0,1,3,,1,1,1,3,0.07393929,0.07393929
11,58,9,0.1,1,1,3,,1,1,1,1,0.02513994,0.02513994
11,58,9,0.1,1,1,3,,1,1,1,2,0.185771,0.185771
11,58,9,0.1,1,1,3,,1,1,1,3,0.9401271,0.05987290000000001
11,59,0,0.25,1,0,3,,1,1,1,1,0.0,0.0
11,59,0,0.25,1,0,3,,1,1,1,2,0.0,0.0
