Participant,Trial,Temperature,Duration,Direction,FeltThermal,FeltMotion,FeltDirection,ThermalMatch,DirectionMatch
3,92,-15,1.0,0,-1,1,0,1,1
3,93,9,2.0,0,1,1,0,1,1
3,94,0,0.1,0,0,1,0,1,1
3,95,9,0.1,0,1,0,0,1,1
3,96,0,1.0,1,0,1,1,1,1
3,97,0,0.1,1,0,1,1,1,1
3,98,0,1.0,1,0,1,1,1,1
3,99,0,1.0,1,0,1,1,1,1
3,100,9,2.0,0,1,1,0,1,1
3,101,9,2.0,0,1,1,0,1,1
3,102,-15,0.1,1,-1,0,1,1,1
3,103,-15,0.1,0,-1,0,0,1,1
3,104,9,2.0,1,1,1,1,1,1
3,105,9,1.0,0,1,1,0,1,1
3,106,9,2.0,1,1,1,1,1,1
3,107,-15,2.0,1,-1,1,1,1,1
3,109,0,0.1,0,0,1,0,1,1
3,110,9,0.1,1,1,0,1,1,1
3,111,0,0.1,0,0,1,0,1,1
3,112,9,0.1,0,1,0,0,1,1
3,113,-15,1.0,1,-1,1,1,1,1
3,114,9,1.0,0,1,1,0,1,1
3,115,0,1.0,0,0,0,0,1,1
3,116,9,2.0,1,1,1,1,1,1
3,117,0,0.1,1,0,1,1,1,1
3,118,0,1.0,0,0,1,0,1,1
3,119,0,2.0,1,0,1,1,1,1
3,120,-15,0.1,1,-1,0,1,1,1
3,121,9,1.0,0,1,1,0,1,1
3,122,-15,2.0,1,-1,1,1,1,1
3,123,-15,1.0,0,-1,1,0,1,1
3,124,0,1.0,1,0,1,1,1,1
3,125,9,0.1,0,1,0,0,1,1
3,126,-15,1.0,1,-1,1,1,1,1
3,128,9,0.1,0,1,1,0,1,1
3,130,9,1.0,1,1,1,1,1,1
3,131,0,1.0,0,0,1,0,1,1
3,132,-15,1.0,0,-1,1,0,1,1
3,134,9,2.0,0,1,1,0,1,1
3,135,0,2.0,0,0,1,0,1,1
3,136,-15,2.0,1,-1,1,1,1,1
3,137,9,2.0,0,1,1,0,1,1
3,138,9,0.1,0,1,0,0,1,1
3,139,0,2.0,0,0,1,0,1,1
3,140,9,2.0,0,1,1,0,1,1
3,141,0,0.1,1,0,1,1,1,1
3,142,0,2.0,1,0,1,1,1,1
3,143,0,2.0,0,0,1,0,1,1
3,144,9,1.0,0,1,1,0,1,1
3,145,-15,1.0,1,-1,1,1,1,1
3,146,9,1.0,1,1,1,1,1,1
3,147,-15,1.0,1,-1,1,1,1,1
3,148,0,0.1,1,0,1,1,1,1
3,149,-15,1.0,0,-1,1,0,1,1
3,150,0,2.0,0,0,1,0,1,1
3,151,-15,2.0,1,-1,1,1,1,1
3,153,-15,2.0,0,-1,1,0,1,1
3,154,-15,2.0,0,-1,1,0,1,1
3,155,9,2.0,0,1,1,0,1,1
3,156,0,2.0,1,0,1,1,1,1
3,158,-15,2.0,0,-1,1,0,1,1
3,159,9,1.0,0,1,1,0,1,1
3,160,9,0.1,1,1,0,1,1,1
3,161,-15,0.1,0,-1,1,0,1,1
3,162,0,1.0,1,0,0,1,1,1
3,163,-15,0.1,0,-1,0,0,1,1
3,164,-15,1.0,0,-1,1,0,1,1
3,165,-15,2.0,1,-1,1,1,1,1
3,166,0,1.0,1,0,1,1,1,1
3,167,9,0.1,1,1,0,1,1,1
3,168,0,1.0,1,0,1,1,1,1
3,169,-15,0.1,1,-1,0,1,1,1
3,170,9,0.1,0,1,0,0,1,1
3,171,-15,1.0,0,-1,1,0,1,1
3,172,9,2.0,1,1,1,1,1,1
3,173,0,2.0,1,0,1,1,1,1
3,174,0,1.0,1,0,1,1,1,1
3,175,-15,1.0,0,-1,1,0,1,1
3,176,0,1.0,0,0,1,0,1,1
3,177,0,2.0,0,0,1,0,1,1
3,178,0,2.0,1,0,1,1,1,1
3,179,0,0.1,1,0,0,1,1,1
3,180,9,0.1,0,1,0,0,1,1
